2.0329,5.6832,1
-1.9871,6.8394,1
-3.9301,-4.0181,1
-0.53434,-5.5312,1
-0.73706,5.7865,1
5.4511,-0.8529,1
-1.7398,5.3005,1
-4.3184,3.9982,1
1.3989,5.7204,1
4.5033,-2.5677,1
4.3294,6.3828,1
5.8488,0.22368,1
1.5882,-6.2698,1
4.6496,-3.5032,1
-1.1348,5.6566,1
-4.4428,4.8711,1
5.4518,-1.7265,1
0.30496,6.7255,1
5.7059,1.9632,1
4.808,-3.1271,1
2.6259,5.6518,1
-2.5944,-4.7856,1
2.7475,-5.5791,1
-0.65201,-7.9141,1
1.2238,5.6528,1
-0.41013,5.5172,1
1.2343,-5.8314,1
5.669,-3.5639,1
-0.286,-7.2241,1
-1.5898,-5.6954,1
5.2588,-2.6849,1
-2.6476,5.2979,1
-0.67522,-5.1203,1
-2.5816,6.5809,1
1.6877,-5.4,1
1.7623,-5.829,1
4.7581,-2.5437,1
-0.070653,5.1799,1
4.5981,2.9135,1
-5.0174,1.763,1
-5.9572,1.2124,1
-3.1372,4.6511,1
5.0162,-2.358,1
4.5312,-4.3416,1
5.2582,1.9258,1
-1.8682,5.8252,1
0.69802,7.1694,1
-5.2859,-2.1898,1
1.7508,-6.0828,1
1.057,-6.4871,1
-4.5575,-4.332,1
-0.90387,-6.2706,1
5.9589,-0.7909,1
-4.2656,-5.5722,1
-4.2303,3.5535,1
-3.7585,5.5726,1
-3.2212,5.3543,1
-6.0053,-0.32839,1
2.5771,4.8375,1
-4.8569,-2.9241,1
0.33532,-6.0845,1
1.9467,-5.9248,1
-1.5299,-5.5307,1
4.2831,3.4391,1
-0.49885,-6.7364,1
-2.1067,-5.0338,1
3.5454,3.9583,1
4.3568,3.8262,1
-1.9436,5.2574,1
2.9937,6.9212,1
-4.369,-4.194,1
-6.1803,1.3839,1
0.57582,-6.5525,1
-5.9718,2.7193,1
-6.2692,-3.0546,1
-0.7594,5.7017,1
0.19738,7.7437,1
-1.6646,-5.6719,1
-2.7319,-4.7037,1
1.0404,6.746,1
-1.3445,6.2466,1
0.86717,5.3874,1
-2.6683,-4.8462,1
-1.9614,-5.5551,1
5.0903,-3.7713,1
5.6095,-2.8506,1
1.8358,4.9933,1
4.4256,3.4625,1
2.7252,6.4068,1
-5.9153,-0.88894,1
-6.423,0.99629,1
4.7324,-3.5334,1
0.84434,5.0988,1
-3.5355,-5.6493,1
2.7588,5.2209,1
1.9979,-6.1279,1
5.9376,1.8254,1
-0.79365,5.9536,1
-1.7846,5.0819,1
-4.9028,3.1529,1
-6.0487,-3.047,1
-1.2126,-7.6984,1
5.1928,-2.5268,1
-5.315,2.09,1
0.6146,-6.476,1
-4.2775,-4.6889,1
3.084,6.3071,1
5.7735,0.35188,1
-5.5171,-0.36229,1
-2.4991,-6.2667,1
5.5557,0.67303,1
3.2487,5.3455,1
