-0.30114,2.4309,-1
-0.79635,-2.2628,-1
-0.88064,-0.67676,-1
0.65517,-1.1767,-1
1.1997,0.43915,-1
-1.6462,-1.8102,-1
0.21762,-0.10624,-1
0.36832,-0.39422,-1
0.64176,0.49642,-1
-0.67497,0.39266,-1
2.5923,2.6196,-1
0.084134,-0.42172,-1
0.21008,1.5966,-1
-1.2163,-2.0492,-1
0.016227,-0.41625,-1
1.0956,1.1146,-1
0.33861,2.0745,-1
-1.0761,-1.2629,-1
0.044844,-1.0664,-1
1.3729,2.1423,-1
-2.0349,-0.21557,-1
-0.2316,0.34111,-1
0.16121,1.0468,-1
-0.62409,1.769,-1
0.88119,0.084359,-1
-0.1153,-0.1927,-1
1.5426,0.082357,-1
0.044442,0.010509,-1
1.2064,-0.272,-1
-0.92335,-1.4842,-1
0.082447,-0.81555,-1
0.43408,-0.89941,-1
-1.1985,1.8019,-1
-1.1903,0.27944,-1
-1.5825,-1.3584,-1
4.0329,0.83101,-1
-0.034103,-0.33366,-1
-0.4403,1.169,-1
0.68403,-1.1923,-1
-0.031985,-0.88264,-1
0.22366,1.645,-1
-1.2041,0.065959,-1
-0.23108,-2.5387,-1
-0.92171,-2.2565,-1
0.15765,-0.27203,-1
-0.43699,-0.96467,-1
-0.72767,-2.1699,-1
-0.41806,-0.22416,-1
0.99452,0.46197,-1
0.61627,0.59748,-1
-0.49379,0.80885,-1
0.42538,-1.2545,-1
-0.38968,-1.4568,-1
-0.22858,1.1726,-1
-0.57208,-0.24698,-1
-0.24653,-1.0411,-1
-1.4768,-2.1788,-1
-0.83158,0.4279,-1
-0.95639,-0.78656,-1
-1.2447,-0.52073,-1
0.81077,-0.79096,-1
-0.0090397,2.2359,-1
-1.9087,0.39083,-1
-0.80275,-0.23144,-1
-0.82822,0.024358,-1
1.1726,1.4812,-1
0.53114,1.8449,-1
1.2827,-1.3164,-1
-1.057,-2.5265,-1
-0.11456,-0.91631,-1
-1.1502,-0.47193,-1
1.0952,0.70854,-1
-0.41569,-1.2851,-1
0.66117,-1.6448,-1
0.68707,1.3286,-1
-0.47697,-0.75121,-1
0.7726,0.4588,-1
-0.13109,0.42099,-1
-0.22084,1.7549,-1
-1.1843,-3.1929,-1
-1.6813,-0.96155,-1
0.89064,0.36558,-1
-0.71869,-0.79332,-1
-2.6471,-1.3549,-1
-0.35696,1.4507,-1
-0.6837,-2.3348,-1
-0.47925,-2.8216,-1
-0.33088,0.35186,-1
-0.17795,-2.8224,-1
-1.9011,-1.3266,-1
2.2352,0.053542,-1
-1.7464,1.889,-1
0.074491,0.42724,-1
0.10722,-0.017934,-1
-1.698,-0.25137,-1
-1.1178,-2.0971,-1
-0.34991,-0.81074,-1
-0.16277,-1.1501,-1
1.9997,1.7778,-1
0.73067,-0.70521,-1
3.7025,1.4688,-1
2.506,1.5813,-1
5.2441,4.9155,-1
5.0502,4.6692,-1
2.385,4.0369,-1
3.6311,2.0896,-1
3.4987,1.4096,-1
4.2209,4.7862,-1
4.3654,3.4704,-1
2.8074,3.1197,-1
3.8274,1.903,-1
3.4036,3.3562,-1
4.958,3.2819,-1
3.7271,6.4679,-1
3.7293,4.7158,-1
1.9704,2.8857,-1
4.7569,2.4079,-1
3.9883,5.0128,-1
3.4117,4.9895,-1
4.4441,6.7994,-1
4.9371,6.5923,-1
5.6131,2.5707,-1
5.0581,3.5055,-1
3.4412,5.192,-1
4.9125,4.2652,-1
3.8289,5.9429,-1
2.2482,2.0996,-1
3.5083,3.2234,-1
2.6304,3.8323,-1
6.0473,5.3679,-1
6.7166,5.6524,-1
4.6745,3.3317,-1
2.6504,1.2086,-1
4.4347,3.5036,-1
2.8673,5.3146,-1
4.9398,4.9341,-1
4.5955,4.728,-1
3.0469,2.1285,-1
2.8643,3.4836,-1
3.2346,2.6325,-1
4.1078,2.304,-1
5.2539,5.7136,-1
6.0989,6.7731,-1
3.6351,2.0181,-1
3.0624,3.8698,-1
3.4161,1.2791,-1
4.3849,5.1471,-1
3.9103,4.0415,-1
1.6978,3.0205,-1
4.1249,4.5534,-1
4.1328,4.6882,-1
5.3368,5.8183,-1
3.9281,4.4672,-1
6.8868,2.485,-1
4.592,3.4906,-1
4.0838,3.0903,-1
4.0908,4.1401,-1
4.3545,6.0236,-1
4.7718,4.5738,-1
3.1287,4.2804,-1
3.8865,1.5965,-1
4.0785,5.1217,-1
6.7469,3.8583,-1
2.335,4.0896,-1
4.1567,5.3882,-1
4.1894,4.0016,-1
2.5339,6.0982,-1
4.0427,4.1153,-1
2.6786,2.3123,-1
3.4953,2.9754,-1
4.9422,2.398,-1
3.4798,3.1435,-1
4.124,5.5789,-1
5.3429,3.2151,-1
3.9356,4.648,-1
4.6269,2.3392,-1
4.4468,3.636,-1
3.933,3.3006,-1
4.5438,4.724,-1
4.442,4.3793,-1
3.6631,3.889,-1
3.885,1.1562,-1
2.6112,5.3351,-1
4.4409,2.3617,-1
1.4989,3.5937,-1
4.4127,6.6651,-1
3.2093,2.3577,-1
4.0121,4.9091,-1
3.9032,5.1434,-1
5.1088,5.9705,-1
4.1665,4.8793,-1
4.4679,5.3974,-1
3.8856,5.7325,-1
3.5221,3.3959,-1
4.1908,1.6267,-1
5.7394,4.2058,-1
5.7433,4.9765,-1
4.1733,5.9251,-1
4.0673,4.1738,-1
4.2009,6.5705,-1
1.7721,-0.010185,-1
4.8276,1.257,-1
5.6852,0.75083,-1
6.7822,-1.6381,-1
1.8613,-0.33658,-1
3.1039,0.19259,-1
2.5047,-0.80788,-1
6.0793,0.3406,-1
3.213,-0.44747,-1
5.7824,-2.0397,-1
2.3072,0.1379,-1
4.7673,-0.13485,-1
2.3645,-1.239,-1
4.5251,-0.014734,-1
3.1329,0.59311,-1
0.97252,-0.28431,-1
3.738,-0.047026,-1
3.0231,0.24069,-1
4.2543,0.21457,-1
2.9252,1.8045,-1
4.6645,0.47444,-1
3.2268,0.13736,-1
2.0108,-0.51824,-1
5.931,-1.1144,-1
-0.19822,1.4107,-1
4.1306,0.61852,-1
1.359,1.8175,-1
2.8018,-0.064414,-1
4.7405,-0.009513,-1
4.6108,0.73739,-1
4.5737,0.84427,-1
4.1044,0.70923,-1
6.2031,0.39843,-1
4.4314,-0.36252,-1
4.0357,0.62013,-1
3.6371,0.32346,-1
4.1937,-0.79446,-1
3.9505,-0.25622,-1
4.19,0.84988,-1
5.951,-1.9448,-1
5.1793,-0.76621,-1
-1.0292,1.4117,-1
4.5259,-0.9884,-1
2.2143,0.10043,-1
4.4148,-0.098574,-1
4.6203,-0.85583,-1
5.415,0.40039,-1
4.2239,0.26681,-1
2.2758,-1.1643,-1
4.8601,0.91313,-1
5.4953,1.1015,-1
5.8974,0.49303,-1
3.7317,0.35714,-1
4.0167,3.077,-1
4.5963,-0.61959,-1
5.3372,0.25417,-1
5.5187,0.089945,-1
5.7315,0.47113,-1
2.293,1.1905,-1
5.4526,0.17464,-1
4.4831,-0.79934,-1
4.9015,0.055023,-1
0.45298,0.32255,-1
4.7976,0.70304,-1
4.3532,-1.2654,-1
3.6942,-0.35634,-1
3.2729,-0.44639,-1
3.7777,-0.3176,-1
4.433,-0.33155,-1
2.784,0.18662,-1
2.1097,0.30743,-1
5.9284,0.91901,-1
2.9167,0.61384,-1
3.0574,1.365,-1
2.3224,-0.064602,-1
4.0101,0.24513,-1
3.6138,-0.045928,-1
6.2005,0.30195,-1
3.4242,0.83559,-1
2.9566,0.84754,-1
1.3257,0.058963,-1
3.7972,-1.5877,-1
4.914,-0.85259,-1
4.9302,0.6831,-1
3.8902,1.8929,-1
3.3971,-0.7879,-1
4.3842,0.52583,-1
4.3558,1.7697,-1
2.6687,-1.8058,-1
3.1344,0.59341,-1
4.458,0.031501,-1
3.1095,-1.1491,-1
3.3974,0.88304,-1
3.5496,0.44984,-1
4.2152,-0.21225,-1
4.7602,-0.45162,-1
4.2381,-0.85283,-1
6.0187,-1.0178,-1
5.5934,0.46541,-1
6.0569,-0.54244,-1
-0.43419,3.7684,-1
-0.9888,3.7732,-1
0.35962,3.3746,-1
2.1398,3.6211,-1
-0.74281,4.6448,-1
-1.5123,5.914,-1
0.34001,3.7723,-1
0.11702,3.8,-1
-0.74034,5.8936,-1
-2.3387,3.4227,-1
-0.29838,3.9732,-1
0.3335,2.5819,-1
-1.9613,3.9183,-1
0.11173,2.7147,-1
1.8778,4.27,-1
0.6643,2.4345,-1
1.0564,3.3939,-1
1.401,2.7655,-1
1.272,2.6422,-1
1.3026,5.374,-1
-1.7348,3.2952,-1
1.156,3.4659,-1
2.9064,2.7963,-1
1.4524,4.1065,-1
-0.75273,3.1238,-1
1.314,3.4079,-1
-1.3509,5.7686,-1
2.2588,2.7421,-1
-2.6573,5.5897,-1
0.44047,3.5915,-1
-1.2538,4.6239,-1
0.75736,4.2189,-1
-0.2487,2.1963,-1
-0.41667,4.2669,-1
-2.0476,4.3453,-1
-0.36035,2.8314,-1
1.7984,3.8588,-1
1.0651,4.7258,-1
-0.36428,3.1329,-1
-0.31458,5.0523,-1
0.88266,3.1125,-1
1.1676,2.5287,-1
1.2869,4.3641,-1
-0.45352,4.6443,-1
-2.5227,5.6,-1
1.8384,3.4042,-1
-0.078775,3.6821,-1
1.3931,4.6264,-1
1.7033,2.494,-1
0.92098,2.9194,-1
-0.93588,4.0876,-1
-0.94978,3.8903,-1
0.92259,3.7066,-1
0.80311,2.7224,-1
-1.4837,4.3546,-1
-1.6464,5.5337,-1
-1.9886,3.6476,-1
-3.632,3.4525,-1
-0.98132,3.6287,-1
-2.8145,4.7608,-1
0.98398,3.8397,-1
-0.58755,5.0672,-1
-0.32583,4.3937,-1
-2.4019,5.0019,-1
1.5271,4.5293,-1
1.9629,3.4689,-1
2.0297,2.6624,-1
-1.501,3.6821,-1
-1.0294,4.3495,-1
1.139,3.9435,-1
-0.35627,4.5874,-1
1.1224,3.1066,-1
0.82072,3.0361,-1
-1.4895,3.8443,-1
1.4204,3.9501,-1
0.18478,4.1548,-1
-1.0536,5.0525,-1
1.0013,3.1562,-1
-1.4755,3.0536,-1
0.21441,4.0744,-1
-1.0241,3.2786,-1
1.1709,4.1042,-1
0.55092,4.3249,-1
-1.7715,3.6273,-1
-1.6825,4.3213,-1
1.0707,3.723,-1
3.8342,2.5702,-1
0.27058,4.1424,-1
1.4248,3.6085,-1
3.0006,3.0321,-1
-0.63482,4.8653,-1
-0.0018751,3.4677,-1
-0.27901,4.7676,-1
1.0077,3.5621,-1
2.89,3.3147,-1
0.86789,3.7966,-1
-0.66172,4.4239,-1
-0.36218,5.7914,-1
1.1396,3.2366,-1
1.3124,5.2882,-1
0.85026,2.8806,1
-0.34545,2.9071,1
-2.3096,2.5944,1
2.1632,2.2009,1
4.695,1.4511,1
7.5119,1.9184,1
3.2455,1.8588,1
0.050648,2.2302,1
2.0604,1.8591,1
3.2795,2.1737,1
-0.62073,2.7425,1
2.371,3.1152,1
0.6002,2.3382,1
1.1191,1.3065,1
2.2045,1.3069,1
1.4252,1.856,1
0.0022537,2.3676,1
-0.8781,2.33,1
0.46558,2.2376,1
-0.18945,1.2648,1
3.5545,1.2382,1
1.0265,2.754,1
3.7193,2.0106,1
3.6723,1.9382,1
1.1799,1.1694,1
-3.0091,2.4391,1
3.9519,2.0219,1
2.4968,1.8936,1
2.4705,2.8288,1
6.9816,1.6397,1
-1.1983,1.2529,1
6.0554,1.9648,1
-0.52496,3.9238,1
-1.1997,2.06,1
-0.8203,1.4481,1
3.6894,1.5415,1
-0.15056,2.1686,1
3.8309,2.5245,1
2.254,1.233,1
0.031205,2.3692,1
3.8065,1.7825,1
4.4409,2.4905,1
5.3581,2.1472,1
-2.4305,2.1845,1
0.064132,2.9226,1
2.2308,2.0364,1
-0.97842,1.0497,1
5.0899,3.1041,1
1.794,2.2307,1
0.79603,2.279,1
2.2743,2.372,1
0.40019,2.0473,1
3.7262,0.92023,1
0.31585,2.1509,1
1.2681,1.4287,1
3.361,2.7087,1
0.62698,1.4297,1
-0.33203,2.8907,1
1.1076,1.836,1
0.7866,0.86384,1
1.3541,2.0136,1
2.5912,2.8949,1
0.15947,2.3785,1
3.796,1.4662,1
3.7176,2.3699,1
1.087,0.31367,1
2.8094,3.537,1
1.5698,2.6649,1
3.3119,3.3638,1
1.112,1.077,1
2.9425,2.3312,1
2.5593,2.5732,1
3.2123,1.4701,1
0.30607,1.6616,1
-1.6402,0.68046,1
2.396,2.4775,1
2.5982,1.1031,1
-2.0746,2.8729,1
3.9027,2.1765,1
4.8029,1.371,1
0.70428,2.3914,1
-0.34448,1.9445,1
0.61944,2.2602,1
-0.3473,2.5982,1
0.74856,2.6244,1
2.5041,2.2839,1
1.8244,2.1397,1
5.0631,2.8969,1
0.26114,3.2346,1
-1.1479,2.331,1
1.3475,3.459,1
4.6339,1.2262,1
4.8324,1.1253,1
-1.3382,2.9593,1
-0.3262,2.0297,1
4.8453,1.2637,1
4.2616,1.8939,1
